Fecha,Almacen,Categoria,Sub_categoria1,Sub_categoria2,Sub_categoria3,Sub_categoria4,Sub_categoria5,Nombre,Marca,Referencia,Url,Item_id,Url_Comentarios,Url_Interacciones,Precio_hoy,Vendidos,Tienda,Comentarios,Calificacion
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,smartwatches,xiaomi,,correas manilla pulsoxiaomi mi band 3/ xiaomi mi band 4,xiaomi,m4 y m3,https://articulo.mercadolibre.com.co/MCO-551831673-correas-manilla-pulso-xiaomi-mi-band-3-xiaomi-mi-band-4-_JM,MCO551831673,,https://articulo.mercadolibre.com.co/noindex/questions/MCO551831673?,4990,5752,,102,5
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,correas,,,correa pulso 20mm samsung watch active 2 gear amazfit huawei,samsung fossil moto 360 huawei pebble withings lg gear ticwatch amazfit,watch active active 2 fossil q gazer huawei watch 2 pro  moto 360 2nd gen  pebble time samsung gear s2 lg gizmo,https://articulo.mercadolibre.com.co/MCO-566560130-correa-pulso-20mm-samsung-watch-active-2-gear-amazfit-huawei-_JM,MCO566560130,,https://articulo.mercadolibre.com.co/noindex/questions/MCO566560130?,21900,613,,16,5
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,smartwatches,apple,,case protector para apple watch serie 1 / 2 / 3 / 4 / 5,apple,series 1 2 3 4 5 6,https://articulo.mercadolibre.com.co/MCO-577469777-case-protector-para-apple-watch-serie-1-2-3-4-5-_JM,MCO577469777,,https://articulo.mercadolibre.com.co/noindex/questions/MCO577469777?,16000,498,,15,4
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,smartwatches,xiaomi,,xiaomi mi band 6 + correa banda adicional + 2 protectores,xiaomi,mi smart band 6,https://articulo.mercadolibre.com.co/MCO-617733263-xiaomi-mi-band-6-correa-banda-adicional-2-protectores-_JM,MCO617733263,,https://articulo.mercadolibre.com.co/noindex/questions/MCO617733263?,189900,196,,12,5
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,smartwatches,xiaomi,,xiaomi mi band 6 + correa manilla deportiva + protector sp02,xiaomi,mi smart band 6,https://articulo.mercadolibre.com.co/MCO-623303445-xiaomi-mi-band-6-correa-manilla-deportiva-protector-sp02-_JM,MCO623303445,,https://articulo.mercadolibre.com.co/noindex/questions/MCO623303445?,202999,168,,9,5
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,correas,,,correa manilla pulsera silicona mi band 5,generica para xiaomi,mi band 5,https://articulo.mercadolibre.com.co/MCO-580841923-correa-manilla-pulsera-silicona-mi-band-5-_JM,MCO580841923,,https://articulo.mercadolibre.com.co/noindex/questions/MCO580841923?,4899,1948,,26,4
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,smartwatches,dt no1,,reloj inteligente smartwatch dt88 pro gold rose,dt no1,dt88 pro gold rose,https://articulo.mercadolibre.com.co/MCO-569713219-reloj-inteligente-smartwatch-dt88-pro-gold-rose-_JM,MCO569713219,,https://articulo.mercadolibre.com.co/noindex/questions/MCO569713219?,179900,340,,28,4
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,smartwatches,,,pulso correa nylon sport loop smart watch apple 38/40 42/44,mu sen,sport loop,https://articulo.mercadolibre.com.co/MCO-543672051-pulso-correa-nylon-sport-loop-smart-watch-apple-3840-4244-_JM,MCO543672051,,https://articulo.mercadolibre.com.co/noindex/questions/MCO543672051?,19900,1690,,88,5
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,smartwatches,huawei,,reloj inteligente huawei fit,huawei,huawei watch fit,https://articulo.mercadolibre.com.co/MCO-595399138-reloj-inteligente-huawei-fit-_JM,MCO595399138,,https://articulo.mercadolibre.com.co/noindex/questions/MCO595399138?,549900,505,,97,4
2021/08/18,Mercado Libre,Telefonia,relojes y joyas,repuestos para relojes,correas,,,manilla pulso pulsera repuesto smartwatch y68 d20 nuevas,,d20 y68,https://articulo.mercadolibre.com.co/MCO-583026851-manilla-pulso-pulsera-repuesto-smartwatch-y68-d20-nuevas-_JM,MCO583026851,,https://articulo.mercadolibre.com.co/noindex/questions/MCO583026851?,9900,684,,11,4
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,smartwatches,,,smartwatch reloj inteligente deportes sumergible musica,smartwatch,s20,https://articulo.mercadolibre.com.co/MCO-570269698-smartwatch-reloj-inteligente-deportes-sumergible-musica-_JM,MCO570269698,,https://articulo.mercadolibre.com.co/noindex/questions/MCO570269698?,140000,469,,29,5
2021/08/18,Mercado Libre,Telefonia,relojes y joyas,relojes,smartwatches,,,reloj inteligente deportivo d20 regalo mujeres hombres ninos,d20,20,https://articulo.mercadolibre.com.co/MCO-564170708-reloj-inteligente-deportivo-d20-regalo-mujeres-hombres-ninos-_JM,MCO564170708,,https://articulo.mercadolibre.com.co/noindex/questions/MCO564170708?,42700,1052,,35,5
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,protectores de pantalla,,,protector de pantalla para huawei watch fit,mlk/protector de pantall,huawei fit,https://articulo.mercadolibre.com.co/MCO-597443650-protector-de-pantalla-para-huawei-watch-fit-_JM,MCO597443650,,https://articulo.mercadolibre.com.co/noindex/questions/MCO597443650?,17900,972,,60,5
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,smartwatches,,,reloj inteligente mujer kw10 smartwatch android ios,valdus,kw10,https://articulo.mercadolibre.com.co/MCO-552370006-reloj-inteligente-mujer-kw10-smartwatch-android-ios-_JM,MCO552370006,,https://articulo.mercadolibre.com.co/noindex/questions/MCO552370006?,199900,356,,,0
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,smartwatches,xiaomi,,xiaomi mi band 5 + airdots basic xiaomi audifonos earbuds,xiaomi,mi band 5,https://articulo.mercadolibre.com.co/MCO-575564070-xiaomi-mi-band-5-airdots-basic-xiaomi-audifonos-earbuds-_JM,MCO575564070,,https://articulo.mercadolibre.com.co/noindex/questions/MCO575564070?,213903,282,,12,4
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,smartwatches,samsung,,reloj inteligente samsung galaxy watch fit 2 negro,samsung,fit 2,https://articulo.mercadolibre.com.co/MCO-599824739-reloj-inteligente-samsung-galaxy-watch-fit-2-negro-_JM,MCO599824739,,https://articulo.mercadolibre.com.co/noindex/questions/MCO599824739?,169900,422,,63,4
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,smartwatches,,,reloj smart watch mi band 4 reloj inteligente,import,m4,https://articulo.mercadolibre.com.co/MCO-625436169-reloj-smart-watch-mi-band-4-reloj-inteligente-_JM,MCO625436169,,https://articulo.mercadolibre.com.co/noindex/questions/MCO625436169?,24800,235,,4,5
2021/08/18,Mercado Libre,Telefonia,relojes y joyas,repuestos para relojes,correas,,,manillas correas pulseras xiaomi mi band 4 / mi band 3,generica,mi band 4; mi band 3,https://articulo.mercadolibre.com.co/MCO-612902186-manillas-correas-pulseras-xiaomi-mi-band-4-mi-band-3-_JM,MCO612902186,,https://articulo.mercadolibre.com.co/noindex/questions/MCO612902186?,4990,451,,5,5
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,smartwatches,xiaomi,,xiaomi mi band 5 + correa manilla pulsera + protector,xiaomi,mi band 5,https://articulo.mercadolibre.com.co/MCO-582152367-xiaomi-mi-band-5-correa-manilla-pulsera-protector-_JM,MCO582152367,,https://articulo.mercadolibre.com.co/noindex/questions/MCO582152367?,134999,1797,,123,5
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,smartwatches,,,protector de pantalla para huawei watch gt 2 active 46mm,mlk/compatible con huawei,watch,https://articulo.mercadolibre.com.co/MCO-559119711-protector-de-pantalla-para-huawei-watch-gt-2-active-46mm-_JM,MCO559119711,,https://articulo.mercadolibre.com.co/noindex/questions/MCO559119711?,18900,1613,,91,4
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,smartwatches,xiaomi,,xiaomi mi band 3 y 4 y 5 banda pulso manilla repuesto oferta,xiaomi,345,https://articulo.mercadolibre.com.co/MCO-581226206-xiaomi-mi-band-3-y-4-y-5-banda-pulso-manilla-repuesto-oferta-_JM,MCO581226206,,https://articulo.mercadolibre.com.co/noindex/questions/MCO581226206?,4600,2310,,47,5
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,smartwatches,colmi,,reloj inteligente smartwatch p8 gold rose mujer / full touch,colmi,p8,https://articulo.mercadolibre.com.co/MCO-568277563-reloj-inteligente-smartwatch-p8-gold-rose-mujer-full-touch-_JM,MCO568277563,,https://articulo.mercadolibre.com.co/noindex/questions/MCO568277563?,127900,310,,115,4
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,correas,,,correa pulso huawei watch gt2  gt 46mm 42mm banda silicona,huawei,gt2 gt,https://articulo.mercadolibre.com.co/MCO-570298685-correa-pulso-huawei-watch-gt2-gt-46mm-42mm-banda-silicona-_JM,MCO570298685,,https://articulo.mercadolibre.com.co/noindex/questions/MCO570298685?,18900,751,,17,4
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,smartwatches,mym,,reloj inteligente smartwatch a1 con ingreso de simcard,mym,a1,https://articulo.mercadolibre.com.co/MCO-557519653-reloj-inteligente-smartwatch-a1-con-ingreso-de-simcard-_JM,MCO557519653,,https://articulo.mercadolibre.com.co/noindex/questions/MCO557519653?,60000,323,,14,4
2021/08/18,Mercado Libre,Telefonia,,,,,,,,,https://articulo.mercadolibre.com.co/MCO-564550440-reloj-inteligente-d20-pro-smartwatch-_JM,,,,,,,,0
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,smartwatches,honor,,smartwatch huawei honor band 6 oxigeno sangre mide estres,honor,band 6,https://articulo.mercadolibre.com.co/MCO-605312174-smartwatch-huawei-honor-band-6-oxigeno-sangre-mide-estres-_JM,MCO605312174,,https://articulo.mercadolibre.com.co/noindex/questions/MCO605312174?,199999,126,,93,5
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,smartwatches,microwear,,reloj inteligente microwear l16 smartwatch deportivo ip68,microwear,l16,https://articulo.mercadolibre.com.co/MCO-600374299-reloj-inteligente-microwear-l16-smartwatch-deportivo-ip68-_JM,MCO600374299,,https://articulo.mercadolibre.com.co/noindex/questions/MCO600374299?,159000,144,,11,4
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,smartwatches,xiaomi,,xiaomi mi smart band 5 version global original 100% original,xiaomi,mi smart band 5,https://articulo.mercadolibre.com.co/MCO-613491479-xiaomi-mi-smart-band-5-version-global-original-100-original-_JM,MCO613491479,,https://articulo.mercadolibre.com.co/noindex/questions/MCO613491479?,199000,135,,,0
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,smartwatches,apple,,protector apple watch 38 40 42 44 mm + vidrio,apple,watch,https://articulo.mercadolibre.com.co/MCO-579168864-protector-apple-watch-38-40-42-44-mm-vidrio-_JM,MCO579168864,,https://articulo.mercadolibre.com.co/noindex/questions/MCO579168864?,16900,526,,20,4
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,correas,,,pulsera repuesto xiaomi mi watch lite,xiaomi,mi watch lite,https://articulo.mercadolibre.com.co/MCO-614902523-pulsera-repuesto-xiaomi-mi-watch-lite-_JM,MCO614902523,,https://articulo.mercadolibre.com.co/noindex/questions/MCO614902523?,15990,176,,,0
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,smartwatches,microwear,,smart watch l13 con llamada bluetooth reloj de lujo tipo gt2,microwear,l13,https://articulo.mercadolibre.com.co/MCO-582756081-smart-watch-l13-con-llamada-bluetooth-reloj-de-lujo-tipo-gt2-_JM,MCO582756081,,https://articulo.mercadolibre.com.co/noindex/questions/MCO582756081?,169000,116,,8,5
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,correas,,,pulso metalico 20mm samsung watch active 1/2 huawei fossil +,samsung huawei amazfit fossil moto 360 lg ticwatch,active active2 galaxy watch 3 galaxy watch 2 huawei watch amazfit fossil q gazer moto 360 lg samsung gear withings lg,https://articulo.mercadolibre.com.co/MCO-584198042-pulso-metalico-20mm-samsung-watch-active-12-huawei-fossil--_JM,MCO584198042,,https://articulo.mercadolibre.com.co/noindex/questions/MCO584198042?,43900,240,,16,5
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,smartwatches,dt no1,,reloj inteligente smartwatch dt88 pro gold pulso metalico,dt no1,dt88 pro gold,https://articulo.mercadolibre.com.co/MCO-569713321-reloj-inteligente-smartwatch-dt88-pro-gold-pulso-metalico-_JM,MCO569713321,,https://articulo.mercadolibre.com.co/noindex/questions/MCO569713321?,189900,162,,28,4
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,celulares y smartphones,alcatel,,,celular 4g alcatel 1se 2020 power gray 32gb 4g,alcatel,1se 2020 power gray,https://articulo.mercadolibre.com.co/MCO-612788655-celular-4g-alcatel-1se-2020-power-gray-32gb-4g-_JM,MCO612788655,,https://articulo.mercadolibre.com.co/noindex/questions/MCO612788655?,423900,333,,39,4
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,smartwatches,,,reloj inteligente smart watch t500,t500,t500,https://articulo.mercadolibre.com.co/MCO-570269622-reloj-inteligente-smart-watch-t500-_JM,MCO570269622,,https://articulo.mercadolibre.com.co/noindex/questions/MCO570269622?,90000,752,,35,4
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,celulares y smartphones,samsung,a32 duos,,celular samsung galaxy a32 128 gb,samsung,a32 duos,https://articulo.mercadolibre.com.co/MCO-620742431-celular-samsung-galaxy-a32-128-gb-_JM,MCO620742431,,https://articulo.mercadolibre.com.co/noindex/questions/MCO620742431?,797900,79,,8,5
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,celulares y smartphones,realme,6i,,celular realme 6i 64gb + 3gb + 5000 mah,realme,6i,https://articulo.mercadolibre.com.co/MCO-585571383-celular-realme-6i-64gb-3gb-5000-mah-_JM,MCO585571383,,https://articulo.mercadolibre.com.co/noindex/questions/MCO585571383?,999900,392,,54,5
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,celulares y smartphones,xiaomi,poco x3 pro,,celular xiaomi poco x3 pro  256gb 8ram  48mp + forro,xiaomi,poco x3 pro,https://articulo.mercadolibre.com.co/MCO-613628326-celular-xiaomi-poco-x3-pro-256gb-8ram-48mp-forro-_JM,MCO613628326,,https://articulo.mercadolibre.com.co/noindex/questions/MCO613628326?,1999000,921,,270,5
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,celulares y smartphones,samsung,a21s duos,,celular samsung galaxy a21s 128gb+4gb+4camaras,samsung,a21s duos,https://articulo.mercadolibre.com.co/MCO-582583981-celular-samsung-galaxy-a21s-128gb4gb4camaras-_JM,MCO582583981,,https://articulo.mercadolibre.com.co/noindex/questions/MCO582583981?,699900,1237,,169,5
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,celulares y smartphones,xiaomi,poco x3 pro,,celular xiaomi poco x3 pro 256gb 8ram 48mp,xiaomi,poco x3 pro,https://articulo.mercadolibre.com.co/MCO-628018403-celular-xiaomi-poco-x3-pro-256gb-8ram-48mp-_JM,MCO628018403,,https://articulo.mercadolibre.com.co/noindex/questions/MCO628018403?,1259000,144,,270,5
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,celulares y smartphones,motorola,one fusion dual sim,,celular motorola one fusion 64gb +5000 mah + micro sd 64 gb,motorola,one fusion dual sim,https://articulo.mercadolibre.com.co/MCO-587470600-celular-motorola-one-fusion-64gb-5000-mah-micro-sd-64-gb-_JM,MCO587470600,,https://articulo.mercadolibre.com.co/noindex/questions/MCO587470600?,1299900,787,,,0
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,smartwatches,iwo,,reloj inteligente w26+ plus contesta llamadas ip68 sc 175,iwo,2020,https://articulo.mercadolibre.com.co/MCO-598773760-reloj-inteligente-w26-plus-contesta-llamadas-ip68-sc-175-_JM,MCO598773760,,https://articulo.mercadolibre.com.co/noindex/questions/MCO598773760?,114999,66,,,0
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,celulares y smartphones,xiaomi,poco x3 pro,,xiaomi poco x3 pro 8ram 256gb nfc + forro nuevo gtia 1 ano,xiaomi,poco x3 pro,https://articulo.mercadolibre.com.co/MCO-623434266-xiaomi-poco-x3-pro-8ram-256gb-nfc-forro-nuevo-gtia-1-ano-_JM,MCO623434266,,https://articulo.mercadolibre.com.co/noindex/questions/MCO623434266?,1299000,85,,270,5
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,smartwatches,fitbit,,reloj inteligente fitbit charge 4 con nfc,fitbit,charge 4,https://articulo.mercadolibre.com.co/MCO-606816315-reloj-inteligente-fitbit-charge-4-con-nfc-_JM,MCO606816315,,,746900,22,,,0
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,smartwatches,spovan,,reloj digital tactico smartwatch para hombre militar,spovan,digital,https://articulo.mercadolibre.com.co/MCO-613862547-reloj-digital-tactico-smartwatch-para-hombre-militar-_JM,MCO613862547,,https://articulo.mercadolibre.com.co/noindex/questions/MCO613862547?,90000,40,,,0
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,celulares y smartphones,huawei,,,celular huawei y7a  64gb + micro sd 32gb,huawei,huawei y7a,https://articulo.mercadolibre.com.co/MCO-602457918-celular-huawei-y7a-64gb-micro-sd-32gb-_JM,MCO602457918,,https://articulo.mercadolibre.com.co/noindex/questions/MCO602457918?,799900,126,,9,5
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,celulares y smartphones,samsung,s21 ultra 5g duos,,celular samsung galaxy s21 ultra 256gb 108mp 12ram 5g +forro,samsung,s21 ultra 5g duos,https://articulo.mercadolibre.com.co/MCO-604765669-celular-samsung-galaxy-s21-ultra-256gb-108mp-12ram-5g-forro-_JM,MCO604765669,,https://articulo.mercadolibre.com.co/noindex/questions/MCO604765669?,6999000,62,,20,5
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,celulares y smartphones,zte,a3 lite dual sim,,celular zte blade a3 lite dual sim  32gb rom + 1gb ram,zte,a3 lite dual sim,https://articulo.mercadolibre.com.co/MCO-611476743-celular-zte-blade-a3-lite-dual-sim-32gb-rom-1gb-ram-_JM,MCO611476743,,https://articulo.mercadolibre.com.co/noindex/questions/MCO611476743?,249900,61,,88,4
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,celulares y smartphones,kalley,element max,,celular kalley silver max ds 4g azul,kalley,element max,https://articulo.mercadolibre.com.co/MCO-558784804-celular-kalley-silver-max-ds-4g-azul-_JM,MCO558784804,,https://articulo.mercadolibre.com.co/noindex/questions/MCO558784804?,579900,179,,19,4
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,cargadores,,,cargador usb especial xiaomi mi band 4,xiaomi,mi band 4,https://articulo.mercadolibre.com.co/MCO-540862356-cargador-usb-especial-xiaomi-mi-band-4-_JM,MCO540862356,,https://articulo.mercadolibre.com.co/noindex/questions/MCO540862356?,13621,256,,16,5
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,smartwatches,,,reloj inteligente smartwatch notificaciones llamadas,reloj,smart watch,https://articulo.mercadolibre.com.co/MCO-580675066-reloj-inteligente-smartwatch-notificaciones-llamadas-_JM,MCO580675066,,https://articulo.mercadolibre.com.co/noindex/questions/MCO580675066?,64990,87,,4,4
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,protectores de pantalla,,,protector apple watch tpu serie 1 2 3 4 5 6 se 38/40 42/44mm,apple,,https://articulo.mercadolibre.com.co/MCO-594057811-protector-apple-watch-tpu-serie-1-2-3-4-5-6-se-3840-4244mm-_JM,MCO594057811,,https://articulo.mercadolibre.com.co/noindex/questions/MCO594057811?,23990,260,,13,5
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,celulares y smartphones,motorola,g20 dual sim,,celular motorola moto g20 64gb azul,motorola,g20 dual sim,https://articulo.mercadolibre.com.co/MCO-643469625-celular-motorola-moto-g20-64gb-azul-_JM,MCO643469625,,,629900,24,,,0
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,celulares y smartphones,zte,l210 dual sim,,celular zte blade l210 black dual sim  32gb rom + 1gb ram,zte,l210 dual sim,https://articulo.mercadolibre.com.co/MCO-611326165-celular-zte-blade-l210-black-dual-sim-32gb-rom-1gb-ram-_JM,MCO611326165,,,279900,31,,4,5
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,celulares y smartphones,xiaomi,9a,,celular xiaomi redmi 9a 32gb  ram 2gb green,xiaomi,9a,https://articulo.mercadolibre.com.co/MCO-605535715-celular-xiaomi-redmi-9a-32gb-ram-2gb-green-_JM,MCO605535715,,https://articulo.mercadolibre.com.co/noindex/questions/MCO605535715?,379900,63,,212,4
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,cargadores,,,cargador para watch magnetico de 38 40 42 44 mm serie 1 a 6,cargador,compatible con el apple watch series 1 2 3 4 5 y 6,https://articulo.mercadolibre.com.co/MCO-599620543-cargador-para-watch-magnetico-de-38-40-42-44-mm-serie-1-a-6-_JM,MCO599620543,,https://articulo.mercadolibre.com.co/noindex/questions/MCO599620543?,29990,122,,5,5
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,celulares y smartphones,,,,celular rompe muros 2020,zkycell,,https://articulo.mercadolibre.com.co/MCO-530747284-celular-rompe-muros-2020-_JM,MCO530747284,,https://articulo.mercadolibre.com.co/noindex/questions/MCO530747284?,99900,160,,9,4
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,smartwatches,fitbit,,reloj inteligente fitbit versa 3,fitbit,versa 3,https://articulo.mercadolibre.com.co/MCO-606819376-reloj-inteligente-fitbit-versa-3-_JM,MCO606819376,,https://articulo.mercadolibre.com.co/noindex/questions/MCO606819376?,1099900,13,,,0
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,smartwatches,haylou,,smartwatch haylou ls05 solar + protector de pantalla tpu,haylou,haylou solar,https://articulo.mercadolibre.com.co/MCO-597223671-smartwatch-haylou-ls05-solar-protector-de-pantalla-tpu-_JM,MCO597223671,,https://articulo.mercadolibre.com.co/noindex/questions/MCO597223671?,139999,77,,85,4
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,correas,,,manilla pulsera correa repuesto para smart band reloj m3 m4,xiaomi,m3 m4 m5 xiaomi mi band,https://articulo.mercadolibre.com.co/MCO-566816459-manilla-pulsera-correa-repuesto-para-smart-band-reloj-m3-m4-_JM,MCO566816459,,https://articulo.mercadolibre.com.co/noindex/questions/MCO566816459?,3990,449,,,0
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,smartwatches,huawei,,correa pulso huawei watch gt2 46mm gt manilla silicona,huawei,gt 2,https://articulo.mercadolibre.com.co/MCO-613709993-correa-pulso-huawei-watch-gt2-46mm-gt-manilla-silicona-_JM,MCO613709993,,https://articulo.mercadolibre.com.co/noindex/questions/MCO613709993?,17900,222,,5,4
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,smartwatches,honor,,banda inteligente huawei band 6 rosa,honor,band 6,https://articulo.mercadolibre.com.co/MCO-638940511-banda-inteligente-huawei-band-6-rosa-_JM,MCO638940511,,https://articulo.mercadolibre.com.co/noindex/questions/MCO638940511?,218000,25,,93,5
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,smartwatches,generica,,smartwatch reloj inteligente serie 6 watch 6 termometro,,,https://articulo.mercadolibre.com.co/MCO-601679085-smartwatch-reloj-inteligente-serie-6-watch-6-termometro-_JM,MCO601679085,,https://articulo.mercadolibre.com.co/noindex/questions/MCO601679085?,110000,43,,,0
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,celulares y smartphones,caterpillar,,,celular cat rb26  sumergible en agua/a prueba de caidas,caterpillar,cat b26,https://articulo.mercadolibre.com.co/MCO-603887120-celular-cat-b26-sumergible-en-aguaa-prueba-de-caidas-_JM,MCO603887120,,https://articulo.mercadolibre.com.co/noindex/questions/MCO603887120?,259000,89,,105,4
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,celulares y smartphones,cat,b26,,celular cat b26 original ip68 resistente,cat,b26,https://articulo.mercadolibre.com.co/MCO-601637268-celular-cat-b26-original-ip68-resistente-_JM,MCO601637268,,https://articulo.mercadolibre.com.co/noindex/questions/MCO601637268?,199900,38,,105,4
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,correas,,,correa metalica para xiaomi mi band 5 conector magnetico,generica para xiaomi,correa metal para xiaomi mi band 5,https://articulo.mercadolibre.com.co/MCO-596663316-correa-metalica-para-xiaomi-mi-band-5-conector-magnetico-_JM,MCO596663316,,https://articulo.mercadolibre.com.co/noindex/questions/MCO596663316?,27999,253,,16,4
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,smartwatches,,,smartwatch t500 mas reciente version contesta llamadas,t500,t500,https://articulo.mercadolibre.com.co/MCO-593884333-smartwatch-t500-mas-reciente-version-contesta-llamadas-_JM,MCO593884333,,https://articulo.mercadolibre.com.co/noindex/questions/MCO593884333?,79850,40,,,0
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,smartwatches,xiaomi,,5 correas manilla pulso xiaomi mi band 3 4 5 y 6,xiaomi,mi band 3,https://articulo.mercadolibre.com.co/MCO-640164432-5-correas-manilla-pulso-xiaomi-mi-band-3-4-5-y-6-_JM,MCO640164432,,https://articulo.mercadolibre.com.co/noindex/questions/MCO640164432?,20900,49,,111,5
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,smartwatches,m4,,reloj pulsera inteligente contador de pasos m4,m4,2020,https://articulo.mercadolibre.com.co/MCO-602957481-reloj-pulsera-inteligente-contador-de-pasos-m4-_JM,MCO602957481,,https://articulo.mercadolibre.com.co/noindex/questions/MCO602957481?,26000,62,,,0
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,smartwatches,generica,,reloj inteligente smartwatch sumergible gps 9 deportes ip68,generica,actual,https://articulo.mercadolibre.com.co/MCO-615936817-reloj-inteligente-smartwatch-sumergible-gps-9-deportes-ip68-_JM,MCO615936817,,https://articulo.mercadolibre.com.co/noindex/questions/MCO615936817?,179800,33,,,0
2021/08/18,Mercado Libre,Telefonia,celulares y telefonos,smartwatches y accesorios,correas,,,pulsera repuesto huawei honor band 6 + 3 protectores,honor,band 6,https://articulo.mercadolibre.com.co/MCO-605634876-pulsera-repuesto-huawei-honor-band-6-3-protectores-_JM,MCO605634876,,https://articulo.mercadolibre.com.co/noindex/questions/MCO605634876?,22900,72,,,0
